sample_id,image_filename,primary_xml_filename,secondary_xml_filename,primary_declared_filename,secondary_declared_filename,official_split,resolved_image_filename,annotation_source,identity_status,annotation_status,duplicate_group_id,duplicate_status,curated_split,include,reason_code,review_status,reviewer,review_notes,evidence_artifact,source_dataset_fingerprint,curation_version
976,976.jpg,976.xml,976.xml,596.jpg,596.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 596.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9968. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#976,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
977,977.jpg,977.xml,977.xml,598.jpg,598.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 598.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9033. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#977,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
978,978.jpg,978.xml,978.xml,599.jpg,599.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 599.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7829. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#978,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
979,979.jpg,979.xml,979.xml,6.jpg,6.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 6.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9975. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#979,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
980,980.jpg,980.xml,980.xml,980.jpg,980.jpg,train,980.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
981,981.jpg,981.xml,981.xml,609.jpg,609.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 609.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7897. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#981,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
982,982.jpg,982.xml,982.xml,612.jpg,612.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 612.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9814. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#982,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
983,983.jpg,983.xml,983.xml,613.jpg,613.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 613.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9908. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#983,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
984,984.jpg,984.xml,984.xml,984.jpg,984.jpg,train,984.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
985,985.jpg,985.xml,985.xml,618.jpg,618.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 618.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9869. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#985,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
986,986.jpg,986.xml,986.xml,986.jpg,986.jpg,train,986.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
987,987.jpg,987.xml,987.xml,62.jpg,62.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 62.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.3792. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#987,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
988,988.jpg,988.xml,988.xml,620.jpg,620.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 620.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9990. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#988,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
989,989.jpg,989.xml,989.xml,621.jpg,621.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 621.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9894. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#989,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
990,990.jpg,990.xml,990.xml,624.jpg,624.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 624.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6687. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#990,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
991,991.jpg,991.xml,991.xml,628.jpg,628.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 628.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8440. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#991,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
992,992.jpg,992.xml,992.xml,992.jpg,992.jpg,train,992.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
993,993.jpg,993.xml,993.xml,630.jpg,630.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 630.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9546. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#993,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
994,994.jpg,994.xml,994.xml,632.jpg,632.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 632.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#994,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
995,995.jpg,995.xml,995.xml,636.jpg,636.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 636.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9653. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#995,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
996,996.jpg,996.xml,996.xml,637.jpg,637.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 637.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8723. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#996,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
997,997.jpg,997.xml,997.xml,997.jpg,997.jpg,train,997.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
998,998.jpg,998.xml,998.xml,998.jpg,998.jpg,train,998.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
999,999.jpg,999.xml,999.xml,640.jpg,640.jpg,test,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 640.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9384. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#999,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
1000,1000.jpg,1000.xml,1000.xml,642.jpg,642.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 642.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9563. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#1000,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
1001,1001.jpg,1001.xml,1001.xml,645.jpg,645.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 645.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8412. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#1001,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
1002,1002.jpg,1002.xml,1002.xml,1002.jpg,1002.jpg,train,1002.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
1003,1003.jpg,1003.xml,1003.xml,651.jpg,651.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 651.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9968. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#1003,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
